"date","CO","RH","NEPH","NO","NO2","NOx","O3","PM10","PM2.5","SO2","temp","wd","SD1","ws","site","campaign","SWR"
2012-05-09 21:00:00,2100,82.6,0.73,227,23,252,1,74.5,25.9,NA,14.3,268.2,15,0.5,"Liverpool","SPS2",NA
2012-05-09 21:00:00,NA,93.3,0.64,NA,NA,NA,2,50,22.9,NA,14.4,300.7,64.9,0.2,"Earlwood","SPS2",NA
2012-05-09 22:00:00,1800,85.8,0.67,239,23,263,1,54,27.9,NA,13.5,243.6,45.8,0.6,"Liverpool","SPS2",NA
2012-05-09 22:00:00,1900,83.3,0.83,183,31,213,0,48.2,20.3,4,14.1,202.7,87.4,0.2,"Chullora","SPS2",NA
2012-05-09 22:00:00,NA,95,0.69,NA,NA,NA,2,45.6,23.1,NA,13.8,293.5,51.5,0.4,"Earlwood","SPS2",NA
2012-05-09 23:00:00,1500,89.5,0.58,209,21,230,0,40.5,20.9,NA,12.7,234.4,32.6,0.6,"Liverpool","SPS2",NA
2012-05-09 23:00:00,1800,87.2,1.13,191,32,221,0,54.1,22.8,4,13.4,204.4,19.9,0.5,"Chullora","SPS2",NA
2012-05-09 23:00:00,NA,92.5,0.75,NA,NA,NA,2,47.4,23.7,NA,14,283.7,25.9,1.1,"Earlwood","SPS2",NA
2012-05-10 00:00:00,800,89.7,0.49,102,18,120,0,30.9,26,NA,12.4,276.9,71.6,0.3,"Liverpool","SPS2",NA
2012-05-10 00:00:00,1500,85.9,0.87,167,34,200,0,45.6,21.4,4,14.2,270.2,31.7,0.9,"Chullora","SPS2",NA
2012-05-10 00:00:00,NA,91.1,0.73,NA,NA,NA,2,46.4,23.3,NA,13.5,276.3,23.2,0.8,"Earlwood","SPS2",NA
2012-05-10 02:00:00,500,93.8,0.48,66,14,80,0,32,10.8,NA,11.2,268.2,36.6,0.6,"Liverpool","SPS2",NA
2012-05-10 02:00:00,600,85.9,0.41,43,25,68,1,21,10.1,1,14.6,287.7,19.5,1.5,"Chullora","SPS2",NA
2012-05-10 02:00:00,NA,93.8,0.74,NA,NA,NA,2,54.8,22.4,NA,13.2,302.8,26.8,0.6,"Earlwood","SPS2",NA
2012-05-10 03:00:00,500,95.3,0.44,57,12,70,0,29.4,11.4,NA,10.6,265.7,57.4,0.6,"Liverpool","SPS2",NA
2012-05-10 03:00:00,700,89.8,0.62,58,24,83,0,26.3,11.9,2,13.8,310.5,21.8,1.5,"Chullora","SPS2",NA
2012-05-10 03:00:00,NA,95.3,0.42,67,15,82,2,24.5,10.7,NA,13.2,290.8,23.2,0.8,"Earlwood","SPS2",NA
2012-05-10 04:00:00,400,92.6,0.34,42,12,54,0,25.3,11.2,NA,11,246,18.4,1.2,"Liverpool","SPS2",NA
2012-05-10 04:00:00,500,90.4,0.32,24,20,45,0,17.6,6.3,1,13,287.4,42.6,0.7,"Chullora","SPS2",NA
2012-05-10 04:00:00,NA,94,0.32,28,13,40,2,16.9,7,NA,13.3,302.8,36.7,0.7,"Earlwood","SPS2",NA
2012-05-10 05:00:00,500,89.7,0.46,38,19,58,0,20.2,10.1,1,13,271.6,23.5,1,"Chullora","SPS2",NA
2012-05-10 05:00:00,500,94.3,0.37,38,10,48,0,20.3,10.9,NA,10.5,262.4,17,0.8,"Liverpool","SPS2",NA
2012-05-10 05:00:00,NA,92.4,0.3,32,13,44,2,18.5,7.2,NA,13.1,295.5,22.9,1.4,"Earlwood","SPS2",NA
2012-05-10 06:00:00,600,90.8,0.45,60,19,79,0,23.3,12.1,1,12.5,292.1,30.2,1,"Chullora","SPS2",NA
2012-05-10 06:00:00,800,96.2,0.46,91,12,103,0,33.4,10.5,NA,10.1,260.4,44.4,0.7,"Liverpool","SPS2",NA
2012-05-10 06:00:00,NA,93.4,0.4,72,13,84,2,27,11.5,NA,12.7,304.5,29.7,1,"Earlwood","SPS2",NA
2012-05-10 07:00:00,700,82.1,0.36,71,19,91,1,21.5,12.4,2,13.7,271.1,34.7,1.1,"Chullora","SPS2",NA
2012-05-10 07:00:00,900,91.9,0.56,166,19,185,0,67.7,13.4,NA,11.4,253.7,75.3,0.6,"Liverpool","SPS2",NA
2012-05-10 07:00:00,NA,86.9,0.36,84,14,96,2,29.8,12.3,NA,13.8,298.8,27.8,1.3,"Earlwood","SPS2",NA
2012-05-10 08:00:00,600,81,0.35,48,12,59,2,25,37.2,NA,14.1,293.9,19.1,1.1,"Liverpool","SPS2",NA
2012-05-10 08:00:00,700,74.3,0.39,64,21,85,2,27.6,11.6,3,15.8,298.7,30.6,1.8,"Chullora","SPS2",NA
2012-05-10 08:00:00,NA,73.9,0.32,58,15,72,3,29.3,10,NA,16.5,289.7,19.7,2.3,"Earlwood","SPS2",NA
2012-05-10 09:00:00,500,66.6,0.31,36,13,49,4,19.1,23.6,NA,17.3,274.1,34.1,0.8,"Liverpool","SPS2",NA
2012-05-10 09:00:00,600,65,0.41,48,24,72,4,31.8,11.7,2,18.4,305.3,27.4,1.7,"Chullora","SPS2",NA
2012-05-10 09:00:00,NA,65.9,0.38,49,18,66,5,37.8,12.7,NA,19,299.4,32.7,1.6,"Earlwood","SPS2",NA
2012-05-10 10:00:00,500,58,0.32,36,16,52,5,26.4,13.7,NA,20.4,289.9,51,0.8,"Liverpool","SPS2",NA
2012-05-10 10:00:00,600,54.5,0.36,34,27,62,7,27,9.4,2,21.5,313,34.1,1.5,"Chullora","SPS2",NA
2012-05-10 10:00:00,NA,53.6,0.32,36,19,55,7,40.5,10,NA,22,294.9,27.5,1.8,"Earlwood","SPS2",NA
2012-05-10 11:00:00,500,43.4,0.23,20,27,48,13,17,5,1,24.4,293.7,49.8,1,"Chullora","SPS2",NA
2012-05-10 11:00:00,500,48.2,0.26,25,16,41,8,19.9,17.8,NA,23.9,316.6,50.4,0.9,"Liverpool","SPS2",NA
2012-05-10 11:00:00,NA,40.4,0.21,20,18,38,12,34.5,4.5,NA,25.1,288.4,32.3,1.4,"Earlwood","SPS2",NA
2012-05-10 12:00:00,300,39.6,0.16,11,12,23,14,16.7,-0.3,NA,25.1,277.6,41,0.9,"Liverpool","SPS2",NA
2012-05-10 12:00:00,400,37.3,0.22,15,25,41,17,21.1,4.9,1,25.8,224.8,33.6,1.2,"Chullora","SPS2",NA
2012-05-10 12:00:00,NA,32.9,0.21,15,20,35,16,28.7,4.8,NA,27.2,258.8,50.9,0.9,"Earlwood","SPS2",NA
2012-05-10 13:00:00,300,34.8,0.13,6,10,16,18,15.4,2.8,NA,26.5,175.8,92.9,0.2,"Liverpool","SPS2",NA
2012-05-10 13:00:00,400,33.9,0.17,9,20,30,20,16.6,3.6,0,26.8,227.3,77,0.5,"Chullora","SPS2",NA
2012-05-10 13:00:00,NA,32.3,0.16,10,17,27,19,24.8,4.2,NA,27.8,191.9,55.9,0.8,"Earlwood","SPS2",NA
2012-05-10 14:00:00,300,35.1,0.12,3,8,12,23,26.1,2.3,NA,26.6,122.5,41.8,1.7,"Liverpool","SPS2",NA
2012-05-10 14:00:00,300,40.6,0.12,6,14,20,23,21.4,5.1,0,25.5,155.9,28.9,2.5,"Chullora","SPS2",NA
2012-05-10 14:00:00,NA,42.7,0.12,2,6,8,29,20,4.5,NA,25.1,143.2,41.1,1.2,"Earlwood","SPS2",NA
2012-05-10 15:00:00,300,41.5,0.11,2,12,14,26,19.2,3,0,24,125.3,27.6,2.3,"Chullora","SPS2",NA
2012-05-10 15:00:00,400,44.8,0.12,5,9,14,25,32.7,4.8,NA,24.3,104.2,16.5,3.5,"Liverpool","SPS2",NA
2012-05-10 15:00:00,NA,46.8,0.12,1,8,10,28,21.1,5.9,NA,24,130.6,36.7,1.2,"Earlwood","SPS2",NA
2012-05-10 16:00:00,400,51.6,0.1,1,12,13,17,24.2,19,NA,22.6,102.2,16.5,2.5,"Liverpool","SPS2",NA
2012-05-10 16:00:00,400,53.8,0.17,2,19,22,20,17.7,7.7,1,22.3,125.7,24.9,1.8,"Chullora","SPS2",NA
2012-05-10 16:00:00,NA,55.9,0.11,0,8,8,26,17.6,5.2,NA,22.7,132.4,40.3,0.7,"Earlwood","SPS2",NA
2012-05-10 17:00:00,500,65.7,0.16,2,26,29,12,17.7,6.8,2,20.5,140.7,22.6,1.3,"Chullora","SPS2",NA
2012-05-10 17:00:00,600,61.8,0.14,19,27,46,0,22.5,14.8,NA,20.3,128.4,13.2,1,"Liverpool","SPS2",NA
2012-05-10 17:00:00,NA,69,0.15,1,18,19,15,22.5,5.8,NA,20.5,128.7,38.9,0.4,"Earlwood","SPS2",NA
2012-05-10 18:00:00,700,69.6,0.18,34,26,61,0,22.9,14.2,NA,18.5,133.8,28.3,0.8,"Liverpool","SPS2",NA
2012-05-10 18:00:00,700,71.7,0.25,15,34,50,1,23.4,7.5,0,19.2,129.8,21.6,1.1,"Chullora","SPS2",NA
2012-05-10 18:00:00,NA,81.8,0.23,45,28,72,3,37.3,8.7,NA,18.2,111.6,49.7,0.2,"Earlwood","SPS2",NA
2012-05-10 19:00:00,900,77.3,0.24,70,23,94,0,25.7,6.1,NA,16.6,243.7,15.5,1,"Liverpool","SPS2",NA
2012-05-10 19:00:00,900,79.9,0.42,61,36,98,0,25.7,12.2,1,17.6,147.7,35.3,0.6,"Chullora","SPS2",NA
2012-05-10 19:00:00,NA,88.6,0.37,119,27,144,2,36.2,13,NA,16.7,297.6,77.9,0.1,"Earlwood","SPS2",NA
2012-05-10 20:00:00,900,81.3,0.3,72,22,94,0,26.2,14.9,NA,15.4,235.8,14.3,0.9,"Liverpool","SPS2",NA
2012-05-10 20:00:00,1100,83.9,0.39,84,33,118,0,27.4,10.5,1,16.5,222.3,15.1,0.9,"Chullora","SPS2",NA
2012-05-10 20:00:00,NA,93.2,0.37,NA,NA,NA,2,34.3,12.9,NA,15.5,276,15.2,0.4,"Earlwood","SPS2",NA
2012-05-10 21:00:00,700,81.2,0.41,47,29,77,0,20.9,7.7,1,16,227.8,11.9,1.4,"Chullora","SPS2",NA
2012-05-10 21:00:00,900,84.3,0.31,69,19,88,0,24.5,13.3,NA,14.5,256.9,16.2,0.9,"Liverpool","SPS2",NA
2012-05-10 21:00:00,NA,95,0.37,112,17,128,2,34.8,12.3,NA,15.1,272.4,30.4,0.5,"Earlwood","SPS2",NA
2012-05-10 22:00:00,700,82.9,0.42,47,28,76,0,20.3,7.8,1,15.4,243.2,16.8,1,"Chullora","SPS2",NA
2012-05-10 22:00:00,1000,87.3,0.35,78,17,96,0,26,7.3,NA,13.7,258.4,13,0.8,"Liverpool","SPS2",NA
2012-05-10 22:00:00,NA,95.8,0.38,NA,NA,NA,2,29.4,10.9,NA,14.5,297.2,60.3,0.2,"Earlwood","SPS2",NA
2012-05-10 23:00:00,700,91.2,0.33,62,27,90,0,15.3,7.6,1,13.8,295.1,39.5,0.4,"Chullora","SPS2",NA
2012-05-10 23:00:00,1000,90.2,0.42,74,15,89,0,26.5,14.8,NA,12.8,233.6,63.6,0.4,"Liverpool","SPS2",NA
2012-05-10 23:00:00,NA,96.5,0.36,115,14,127,2,25.5,9.6,NA,13.9,287,58.3,0.4,"Earlwood","SPS2",NA
2012-05-11 00:00:00,700,87.3,0.47,42,27,70,0,22.8,10.2,0,14.4,264.4,31.6,1,"Chullora","SPS2",NA
2012-05-11 00:00:00,900,91.4,0.45,74,15,90,0,33.4,0.3,NA,12.5,271.2,37.8,0.8,"Liverpool","SPS2",NA
2012-05-11 00:00:00,NA,96.7,0.33,82,14,95,2,26.3,8.8,NA,13.5,290.2,74.1,0.5,"Earlwood","SPS2",NA
2012-05-11 02:00:00,500,91.6,0.4,18,22,41,1,26.2,8.4,0,13.3,315.2,60.2,0.5,"Chullora","SPS2",NA
2012-05-11 02:00:00,500,95.8,0.32,8,12,20,0,16.2,8.5,NA,12,318.7,54.5,0.4,"Liverpool","SPS2",NA
2012-05-11 02:00:00,NA,96.1,0.48,52,16,68,2,27.6,11.8,NA,13.1,311.3,41.5,0.7,"Earlwood","SPS2",NA
2012-05-11 03:00:00,400,97,0.31,15,7,22,0,16.5,8.3,NA,11.3,238.4,81.6,0.6,"Liverpool","SPS2",NA
2012-05-11 03:00:00,500,96,0.44,29,19,49,0,16.2,8.3,1,11.8,48.3,32.3,0.7,"Chullora","SPS2",NA
2012-05-11 03:00:00,NA,96.4,0.43,36,15,50,2,22.2,8.5,NA,12.9,326.1,74.3,0.2,"Earlwood","SPS2",NA
2012-05-11 04:00:00,400,93.9,0.31,20,9,30,0,20.6,7.1,NA,12.2,231.3,25.5,1.2,"Liverpool","SPS2",NA
2012-05-11 04:00:00,500,89.7,0.4,34,23,57,0,20.5,10.7,1,13.1,266.5,43.4,0.9,"Chullora","SPS2",NA
2012-05-11 04:00:00,NA,94.1,0.36,32,15,47,2,22.2,10,NA,13.4,295.7,34.9,1,"Earlwood","SPS2",NA
2012-05-11 05:00:00,400,91.6,0.35,14,9,23,0,18.3,12,NA,12.2,259.2,19.2,1.3,"Liverpool","SPS2",NA
2012-05-11 05:00:00,500,89.9,0.52,36,20,57,0,23.4,9.8,1,13.1,241.8,21.9,1.2,"Chullora","SPS2",NA
2012-05-11 05:00:00,NA,91.4,0.39,36,16,51,2,23.9,10.5,NA,13.7,280.9,31.8,1.1,"Earlwood","SPS2",NA
2012-05-11 06:00:00,500,90,0.47,54,20,74,0,25.5,11.1,2,12.8,251.9,27.3,1.1,"Chullora","SPS2",NA
2012-05-11 06:00:00,600,92.5,0.43,49,10,59,0,25.6,5.9,NA,11.9,264,55.3,0.5,"Liverpool","SPS2",NA
2012-05-11 06:00:00,NA,90.6,0.33,44,14,57,2,23.3,8.7,NA,13.5,292,32.9,1,"Earlwood","SPS2",NA
2012-05-11 07:00:00,600,84.8,0.45,64,20,83,1,23.2,11.2,2,13.4,276,34.3,1.4,"Chullora","SPS2",NA
2012-05-11 07:00:00,800,87.9,0.43,83,11,95,1,32,14.2,NA,12.9,322.2,33.3,1.1,"Liverpool","SPS2",NA
2012-05-11 07:00:00,NA,85.5,0.34,59,14,72,2,22.2,9.1,NA,14,286.8,24.1,1.9,"Earlwood","SPS2",NA
2012-05-11 08:00:00,700,71.4,0.3,59,21,80,1,27.7,6.9,2,15.3,325,35.1,1.3,"Chullora","SPS2",NA
2012-05-11 08:00:00,700,82.8,0.46,62,11,74,1,25.5,11.5,NA,14.5,289.3,63,0.5,"Liverpool","SPS2",NA
2012-05-11 08:00:00,NA,74.7,0.26,52,15,66,3,25.6,6.9,NA,15.8,295.8,53.2,0.9,"Earlwood","SPS2",NA
2012-05-11 09:00:00,500,62.7,0.19,39,21,61,2,22.2,4.6,1,16.6,294.3,24.8,2,"Chullora","SPS2",NA
2012-05-11 09:00:00,700,82.1,0.49,75,13,89,1,37.5,14,NA,15,263.7,25.4,0.9,"Liverpool","SPS2",NA
2012-05-11 09:00:00,NA,67,0.22,57,17,73,3,29.8,6.4,NA,17,283.5,41.2,0.7,"Earlwood","SPS2",NA
2012-05-11 10:00:00,500,76.9,0.51,44,12,56,2,29.6,16.7,NA,16,282,25,0.8,"Liverpool","SPS2",NA
2012-05-11 10:00:00,600,63,0.27,54,23,78,2,31.6,8.9,1,17.2,281.9,52,1,"Chullora","SPS2",NA
2012-05-11 10:00:00,NA,65.2,0.21,44,17,60,3,33.3,7.1,NA,17.8,301.3,98.7,0.2,"Earlwood","SPS2",NA
2012-05-11 11:00:00,400,64.5,0.38,28,11,39,5,29.4,7.9,NA,18,282.2,65.3,0.5,"Liverpool","SPS2",NA
2012-05-11 11:00:00,600,61.4,0.38,69,27,97,2,40.9,10.7,2,18.4,217.5,73.1,0.3,"Chullora","SPS2",NA
2012-05-11 11:00:00,NA,60.9,0.23,44,19,63,4,29.6,6.5,NA,18.9,154.8,83.9,0.1,"Earlwood","SPS2",NA
2012-05-11 12:00:00,500,54.7,0.29,29,14,43,6,26.7,7.6,NA,20.9,7.7,31,1.4,"Liverpool","SPS2",NA
2012-05-11 12:00:00,600,55,0.33,60,29,90,3,44.8,9.6,4,20.7,34.3,31.4,1.3,"Chullora","SPS2",NA
2012-05-11 12:00:00,NA,59.1,0.32,59,24,82,4,34.3,8.9,NA,20,352.4,37,0.5,"Earlwood","SPS2",NA
2012-05-11 13:00:00,500,46.2,0.23,32,29,61,7,18.8,7.8,11,23.8,29.1,22.9,1.6,"Chullora","SPS2",NA
2012-05-11 13:00:00,600,47.9,0.3,29,21,51,9,30.6,8.7,NA,23.3,38.8,39.2,1,"Liverpool","SPS2",NA
2012-05-11 13:00:00,NA,50.9,0.26,43,26,69,8,37.6,9.1,NA,22.8,20.6,22.7,1.4,"Earlwood","SPS2",NA
2012-05-11 14:00:00,500,40,0.23,19,22,41,12,27.3,5.5,NA,25.8,18.3,55.7,1,"Liverpool","SPS2",NA
2012-05-11 14:00:00,500,43,0.27,25,36,62,9,29.9,13.2,22,25.2,36.7,17.5,1.8,"Chullora","SPS2",NA
2012-05-11 14:00:00,NA,48,0.2,22,23,45,10,28.1,7,NA,24.5,16.5,22.4,1.4,"Earlwood","SPS2",NA
2012-05-11 15:00:00,500,35.7,0.18,8,15,24,13,19.9,4.7,NA,26.7,2.2,16.3,2.2,"Liverpool","SPS2",NA
2012-05-11 15:00:00,500,45.4,0.24,19,36,56,8,26.9,10.4,8,25.4,39.5,14.6,1.7,"Chullora","SPS2",NA
2012-05-11 15:00:00,NA,48.3,0.17,16,24,39,10,23.3,6,NA,25.3,14.2,18.4,1.3,"Earlwood","SPS2",NA
2012-05-11 16:00:00,500,36.7,0.38,5,19,24,9,25.2,15.5,NA,25.9,330,23.1,1.6,"Liverpool","SPS2",NA
2012-05-11 16:00:00,500,43.4,0.17,19,33,53,4,21.2,5.4,4,24.4,18.6,20,1.3,"Chullora","SPS2",NA
2012-05-11 16:00:00,NA,52.9,0.21,34,31,65,4,29.1,7.6,NA,24.3,20.5,14.1,1.3,"Earlwood","SPS2",NA
2012-05-11 17:00:00,700,46.6,0.26,28,34,63,1,41.6,9.3,2,22.5,333.1,16.2,1.1,"Chullora","SPS2",NA
2012-05-11 17:00:00,900,44.8,0.85,37,23,61,1,56.4,22,NA,21.7,265.1,30,0.6,"Liverpool","SPS2",NA
2012-05-11 17:00:00,NA,67.3,0.26,97,29,124,2,35.9,10.8,NA,21,346.7,57.6,0.5,"Earlwood","SPS2",NA
2012-05-11 18:00:00,900,49.5,0.95,68,22,90,1,46.5,25.8,NA,19.7,233.8,20.8,1.4,"Liverpool","SPS2",NA
2012-05-11 18:00:00,1000,53.7,0.35,82,36,119,0,50.2,14.7,3,20,339.2,32.2,0.9,"Chullora","SPS2",NA
2012-05-11 18:00:00,NA,80,0.31,NA,NA,NA,2,33.4,12.4,NA,17.8,253,32.6,0.4,"Earlwood","SPS2",NA
2012-05-11 19:00:00,900,46.5,0.44,82,34,116,0,31.6,11.4,3,20.2,246.4,26.1,1.4,"Chullora","SPS2",NA
2012-05-11 19:00:00,1000,56,1.04,71,20,92,1,53,28.8,NA,17.9,239.5,28.9,0.9,"Liverpool","SPS2",NA
2012-05-11 19:00:00,NA,78,0.44,NA,NA,NA,2,40.5,15.4,NA,17.3,267.4,60.4,0.5,"Earlwood","SPS2",NA
2012-05-11 20:00:00,800,54.8,0.66,65,31,97,1,39.5,20.7,2,18,238.1,36.7,0.8,"Chullora","SPS2",NA
2012-05-11 20:00:00,1500,68.9,0.86,150,17,169,1,47.7,24.9,NA,15.3,248.8,36,0.6,"Liverpool","SPS2",NA
2012-05-11 20:00:00,NA,83.7,0.49,NA,NA,NA,2,43.1,17.2,NA,15.6,283.1,45.1,0.4,"Earlwood","SPS2",NA
2012-05-11 21:00:00,600,58.7,0.31,34,25,59,3,23.8,10.2,1,18,226.2,14.6,1.8,"Chullora","SPS2",NA
2012-05-11 21:00:00,1000,69.6,0.5,111,19,131,0,33.9,28.4,NA,15.7,249.9,12.7,1.2,"Liverpool","SPS2",NA
2012-05-11 21:00:00,NA,88.5,0.59,NA,NA,NA,2,42.2,19.2,NA,14.2,272.4,28,0.4,"Earlwood","SPS2",NA
2012-05-11 22:00:00,300,59.8,0.32,3,20,24,7,17.4,5.8,0,17.5,233.2,15.3,1.2,"Chullora","SPS2",NA
2012-05-11 22:00:00,800,71.7,0.38,79,16,96,1,27.4,17.6,NA,15,226.5,21.5,1.1,"Liverpool","SPS2",NA
2012-05-11 22:00:00,NA,91.2,0.61,NA,NA,NA,2,40.2,19,NA,13.3,268.9,92.7,0,"Earlwood","SPS2",NA
2012-05-11 23:00:00,300,62.6,0.21,1,17,18,8,14.6,4.2,0,16.8,220.7,12.3,1.8,"Chullora","SPS2",NA
2012-05-11 23:00:00,300,64.1,0.19,3,18,21,1,15.9,8.1,NA,16.4,224.2,12.7,1.8,"Liverpool","SPS2",NA
2012-05-11 23:00:00,NA,93.2,0.6,NA,NA,NA,2,34.3,17.4,NA,12.6,347.9,70.3,0.1,"Earlwood","SPS2",NA
2012-05-12 00:00:00,300,63.5,0.18,0,14,15,11,15.1,4.2,0,16.4,214.9,12.1,1.8,"Chullora","SPS2",NA
2012-05-12 00:00:00,300,66,0.2,2,16,18,4,18.1,20.1,NA,15.8,220.7,12.6,1.5,"Liverpool","SPS2",NA
2012-05-12 00:00:00,NA,94.9,0.54,NA,NA,NA,2,30.8,15.7,NA,12.2,326,77.2,0.1,"Earlwood","SPS2",NA
2012-05-12 02:00:00,200,67.2,0.19,2,17,19,8,17.2,4.6,0,14.9,212.4,9.5,1.3,"Chullora","SPS2",NA
2012-05-12 02:00:00,NA,66,0.18,1,7,7,14,15.8,1,NA,16.1,221.6,14.9,1.6,"Earlwood","SPS2",NA
2012-05-12 02:00:00,NA,84.4,0.23,NA,NA,NA,NA,18.3,4.7,NA,11.6,202.5,35.5,0.4,"Liverpool","SPS2",NA
2012-05-12 03:00:00,300,70.6,0.21,2,16,19,8,18,5.7,1,14.1,211.6,8.5,1.5,"Chullora","SPS2",NA
2012-05-12 03:00:00,500,90,0.26,64,12,77,0,18,7.8,NA,10.4,265.8,26.4,0.5,"Liverpool","SPS2",NA
2012-05-12 03:00:00,NA,68,0.18,0,6,6,16,18.1,3.4,NA,15.4,226,12.8,1.5,"Earlwood","SPS2",NA
2012-05-12 04:00:00,200,72,0.19,2,13,15,10,14.1,5.2,0,13.4,209,10.6,1.7,"Chullora","SPS2",NA
2012-05-12 04:00:00,400,91.9,0.25,55,9,65,0,18.2,8.2,NA,9.7,283.6,37.9,0.5,"Liverpool","SPS2",NA
2012-05-12 04:00:00,NA,69.1,0.18,0,7,6,16,19.9,4.3,NA,14.9,228.7,16.2,1.6,"Earlwood","SPS2",NA
2012-05-12 05:00:00,200,72.6,0.18,3,13,16,10,17.2,5,1,12.9,218.5,12.9,1.8,"Chullora","SPS2",NA
2012-05-12 05:00:00,500,91.6,0.26,62,9,72,0,20.9,4.8,NA,9.5,310.4,56,0.3,"Liverpool","SPS2",NA
2012-05-12 05:00:00,NA,73.5,0.17,0,10,10,10,18.3,4.2,NA,13.8,229.8,25.7,0.9,"Earlwood","SPS2",NA
2012-05-12 06:00:00,300,76.2,0.25,11,20,31,3,20.9,7.6,1,12.2,244.6,12.6,1.3,"Chullora","SPS2",NA
2012-05-12 06:00:00,600,91.6,0.28,62,7,70,0,23.7,6.8,NA,9.4,261.4,43.7,0.4,"Liverpool","SPS2",NA
2012-05-12 06:00:00,NA,80.1,0.18,19,13,32,5,20.4,5.5,NA,12.6,295.5,43.6,0.4,"Earlwood","SPS2",NA
2012-05-12 07:00:00,300,73.3,0.25,22,20,42,2,27.6,8.3,1,13.1,244.3,16.4,1.2,"Chullora","SPS2",NA
2012-05-12 07:00:00,700,88.2,0.34,68,9,78,0,40.3,7.7,NA,10.4,88.1,85.3,0.1,"Liverpool","SPS2",NA
2012-05-12 07:00:00,NA,82.7,0.22,39,13,51,2,20.8,8.1,NA,12.7,284.2,23.7,0.6,"Earlwood","SPS2",NA
2012-05-12 08:00:00,300,68.2,0.24,18,18,37,5,23.4,6.8,1,13.9,41.8,76.3,2,"Chullora","SPS2",NA
2012-05-12 08:00:00,400,73.2,0.26,39,9,49,5,27.9,NA,NA,13.2,237.8,25.4,1.5,"Liverpool","SPS2",NA
2012-05-12 08:00:00,NA,70.4,0.22,28,14,41,5,21.4,6.6,NA,14.5,246.6,47,1.2,"Earlwood","SPS2",NA
2012-05-12 09:00:00,200,53.1,0.13,1,-2,-1,19,9.6,1.1,NA,14.9,249.4,15.5,3.9,"Liverpool","SPS2",NA
2012-05-12 09:00:00,300,56.3,0.2,14,16,31,8,21.7,2.8,1,14.8,257.5,75.4,1.5,"Chullora","SPS2",NA
2012-05-12 09:00:00,NA,47.7,0.13,7,5,12,16,22.1,-0.3,NA,15.8,254.8,25.3,3.4,"Earlwood","SPS2",NA
2012-05-12 10:00:00,100,39.9,0.13,2,4,6,24,30.5,0.5,0,16,250.3,22.5,4.3,"Chullora","SPS2",NA
2012-05-12 10:00:00,100,41.6,0.1,NA,NA,NA,24,17.6,NA,NA,15.9,252.3,15.2,5.3,"Liverpool","SPS2",NA
2012-05-12 10:00:00,NA,37.9,0.11,4,2,6,24,30.9,0.6,NA,17,256.4,23.2,3.8,"Earlwood","SPS2",NA
2012-05-12 11:00:00,100,39.9,0.1,NA,NA,NA,25,13.6,NA,NA,16.8,243.4,18.5,4.2,"Liverpool","SPS2",NA
2012-05-12 11:00:00,200,38.6,0.11,3,5,8,25,24.7,1.4,0,16.8,248.4,26.7,3.5,"Chullora","SPS2",NA
2012-05-12 11:00:00,NA,36.5,0.11,2,0,2,26,30.8,0,NA,17.3,255.8,22.4,4.2,"Earlwood","SPS2",NA
2012-05-12 12:00:00,100,35.7,0.09,NA,NA,NA,26,11,-1.1,NA,17.7,250.2,15.6,4.5,"Liverpool","SPS2",NA
2012-05-12 12:00:00,200,34.8,0.1,3,4,7,25,23.4,0.8,0,18,252.1,26.5,3.2,"Chullora","SPS2",NA
2012-05-12 12:00:00,NA,34.1,0.1,2,-1,1,27,26.7,0.9,NA,18.5,254.7,25.2,3.1,"Earlwood","SPS2",NA
2012-05-12 13:00:00,100,33.8,0.08,NA,NA,NA,26,10.3,-1.6,NA,18.5,242.8,28.2,2.8,"Liverpool","SPS2",NA
2012-05-12 13:00:00,200,35.7,0.1,2,4,6,26,13.5,2,0,18.6,237.9,35,2.2,"Chullora","SPS2",NA
2012-05-12 13:00:00,NA,35,0.12,2,0,2,28,29.4,2.4,NA,19.4,253.8,30.1,2.4,"Earlwood","SPS2",NA
2012-05-12 14:00:00,100,31,0.08,NA,NA,NA,26,10.8,NA,NA,18.8,235.7,31.4,2.3,"Liverpool","SPS2",NA
2012-05-12 14:00:00,200,31.4,0.09,2,4,6,27,13.7,1,0,18.9,256.3,42.5,1.7,"Chullora","SPS2",NA
2012-05-12 14:00:00,NA,31.4,0.1,2,0,2,28,22.2,1.3,NA,19.8,253.7,35.5,1.9,"Earlwood","SPS2",NA
2012-05-12 15:00:00,200,31.2,0.07,NA,NA,NA,23,10.2,0.7,NA,18.4,230.5,17.9,2.2,"Liverpool","SPS2",NA
2012-05-12 15:00:00,200,31.8,0.09,2,7,10,23,10.7,2.1,0,18.4,232.8,25.3,1.8,"Chullora","SPS2",NA
2012-05-12 15:00:00,NA,29.5,0.09,3,2,5,26,15.2,0.8,NA,19.3,244.2,27.6,1.9,"Earlwood","SPS2",NA
2012-05-12 16:00:00,200,31.6,0.08,2,10,12,20,9.7,1.7,0,17.6,215.5,15.3,2.5,"Chullora","SPS2",NA
2012-05-12 16:00:00,200,32.9,0.09,0,1,1,19,13.5,-0.8,NA,17.6,232.9,15.6,2,"Liverpool","SPS2",NA
2012-05-12 16:00:00,NA,29.9,0.08,8,7,14,22,13.7,0.6,NA,18.5,223.1,24.4,1.7,"Earlwood","SPS2",NA
